wp_id,x,y,z,yaw,velocity,change_flag
887,10960.2136,11655.8552,64.3930,1.9638,49.6433,0
888,10959.7980,11656.8789,64.3936,1.9634,49.7228,0
889,10959.3825,11657.9039,64.3926,1.9631,49.7745,0
890,10958.9682,11658.9302,64.3998,1.9630,49.8350,0
891,10958.5539,11659.9579,64.4136,1.9631,49.8963,0
892,10958.1392,11660.9866,64.4280,1.9633,49.9058,0
893,10957.7234,11662.0166,64.4368,1.9632,49.9984,0
894,10957.3062,11663.0473,64.4376,1.9628,50.0910,0
895,10956.8888,11664.0790,64.4338,1.9626,50.1491,0
896,10956.4708,11665.1114,64.4340,1.9623,50.1301,0
897,10956.0532,11666.1451,64.4436,1.9623,50.1362,0
898,10955.6357,11667.1803,64.4598,1.9622,50.2151,0
899,10955.2181,11668.2170,64.4740,1.9623,50.3100,0
900,10954.7991,11669.2552,64.4776,1.9622,50.3952,0
901,10954.3795,11670.2948,64.4736,1.9620,50.4632,0
902,10953.9590,11671.3358,64.4664,1.9618,50.5646,0
903,10953.5374,11672.3780,64.4577,1.9615,50.6350,0
904,10953.1155,11673.4220,64.4506,1.9614,50.7332,0
905,10952.6938,11674.4668,64.4496,1.9615,50.7317,0
906,10952.2726,11675.5133,64.4524,1.9617,50.7774,0
907,10951.8516,11676.5598,64.4610,1.9617,50.7426,0
908,10951.4307,11677.6066,64.4740,1.9620,50.7311,0
909,10951.0093,11678.6528,64.4878,1.9618,50.7265,0
910,10950.5886,11679.6995,64.4948,1.9620,50.7786,0
911,10950.1674,11680.7450,64.4959,1.9619,50.7391,0
912,10949.7461,11681.7903,64.4948,1.9623,50.7202,0
913,10949.3240,11682.8346,64.4921,1.9625,50.6497,0
914,10948.9021,11683.8783,64.4903,1.9623,50.5912,0
915,10948.4803,11684.9217,64.4876,1.9624,50.5999,0
916,10948.0590,11685.9641,64.4843,1.9626,50.5361,0
917,10947.6381,11687.0056,64.4866,1.9628,50.5164,0
918,10947.2171,11688.0461,64.4953,1.9628,50.4585,0
919,10946.7963,11689.0859,64.5125,1.9628,50.4371,0
920,10946.3758,11690.1251,64.5275,1.9628,50.4397,0
921,10945.9554,11691.1638,64.5321,1.9628,50.3971,0
922,10945.5357,11692.2023,64.5273,1.9627,50.3823,0
923,10945.1158,11693.2397,64.5231,1.9626,50.3229,0
924,10944.6968,11694.2767,64.5243,1.9624,50.2793,0
925,10944.2783,11695.3132,64.5315,1.9623,50.2548,0
926,10943.8599,11696.3487,64.5439,1.9623,50.2222,0
927,10943.4418,11697.3839,64.5558,1.9624,50.2243,0
928,10943.0236,11698.4184,64.5629,1.9623,50.2060,0
929,10942.6052,11699.4526,64.5656,1.9622,50.1901,0
930,10942.1873,11700.4863,64.5657,1.9620,50.1515,0
931,10941.7702,11701.5199,64.5649,1.9620,50.1253,0
932,10941.3535,11702.5532,64.5656,1.9620,50.1054,0
933,10940.9373,11703.5861,64.5678,1.9621,50.0817,0
934,10940.5213,11704.6184,64.5677,1.9621,50.0591,0
935,10940.1053,11705.6499,64.5656,1.9620,49.9882,0
936,10939.6893,11706.6811,64.5688,1.9619,50.0184,0
937,10939.2735,11707.7119,64.5780,1.9619,50.0181,0
938,10938.8574,11708.7421,64.5909,1.9619,49.9737,0
939,10938.4419,11709.7729,64.6012,1.9620,50.0155,0
940,10938.0260,11710.8034,64.6080,1.9620,49.9960,0
941,10937.6099,11711.8343,64.6074,1.9620,50.0255,0
942,10937.1941,11712.8649,64.6037,1.9619,49.9676,0
943,10936.7783,11713.8959,64.5997,1.9620,49.9844,0
944,10936.3627,11714.9268,64.5990,1.9621,50.0247,0
945,10935.9465,11715.9578,64.5994,1.9619,50.0635,0
946,10935.5297,11716.9888,64.6049,1.9617,50.0541,0
947,10935.1125,11718.0202,64.6150,1.9617,50.0764,0
948,10934.6952,11719.0518,64.6259,1.9618,50.0604,0
949,10934.2772,11720.0836,64.6321,1.9617,50.1081,0
950,10933.8595,11721.1159,64.6296,1.9617,50.0656,0
951,10933.4421,11722.1490,64.6268,1.9615,50.1305,0
952,10933.0255,11723.1823,64.6284,1.9616,50.1413,0
953,10932.6093,11724.2158,64.6354,1.9617,50.1368,0
954,10932.1933,11725.2494,64.6447,1.9618,50.1606,0
955,10931.7768,11726.2826,64.6517,1.9618,50.1229,0
956,10931.3596,11727.3157,64.6532,1.9619,50.1276,0
957,10930.9416,11728.3484,64.6515,1.9616,50.1229,0
958,10930.5231,11729.3807,64.6511,1.9614,50.1223,0
959,10930.1052,11730.4129,64.6524,1.9613,50.1190,0
960,10929.6882,11731.4452,64.6525,1.9614,50.1199,0
961,10929.2721,11732.4773,64.6513,1.9614,50.0773,0
962,10928.8565,11733.5092,64.6527,1.9616,50.0598,0
963,10928.4408,11734.5403,64.6596,1.9616,50.0415,0
964,10928.0252,11735.5709,64.6707,1.9616,50.0007,0
965,10927.6090,11736.6007,64.6827,1.9615,49.9823,0
966,10927.1927,11737.6302,64.6917,1.9614,49.9740,0
967,10926.7771,11738.6595,64.6955,1.9613,49.9576,0
968,10926.3616,11739.6887,64.6951,1.9613,49.9601,0
969,10925.9465,11740.7179,64.6934,1.9615,49.9329,0
970,10925.5319,11741.7474,64.6945,1.9616,49.9347,0
971,10925.1168,11742.7768,64.6980,1.9617,49.9541,0
972,10924.7013,11743.8062,64.7002,1.9617,49.9735,0
973,10924.2860,11744.8357,64.7013,1.9617,49.9905,0
974,10923.8704,11745.8653,64.7024,1.9614,49.9847,0
975,10923.4550,11746.8952,64.7030,1.9615,49.9877,0
976,10923.0396,11747.9247,64.7045,1.9617,49.9441,0
977,10922.6241,11748.9545,64.7051,1.9620,49.9580,0
978,10922.2073,11749.9834,64.7104,1.9621,49.9626,0
979,10921.7908,11751.0118,64.7227,1.9624,49.9491,0
980,10921.3737,11752.0401,64.7384,1.9625,49.9522,0
981,10920.9573,11753.0689,64.7497,1.9631,49.9715,0
982,10920.5404,11754.0979,64.7553,1.9636,50.0000,0
983,10920.1234,11755.1270,64.7546,1.9640,49.9995,0
984,10919.7056,11756.1560,64.7503,1.9642,50.0153,0
985,10919.2871,11757.1849,64.7454,1.9644,49.9970,0
986,10918.8677,11758.2134,64.7476,1.9646,50.0104,0
987,10918.4476,11759.2416,64.7565,1.9645,49.9986,0
988,10918.0275,11760.2701,64.7668,1.9646,50.0295,0
989,10917.6065,11761.2988,64.7752,1.9646,50.0712,0
990,10917.1861,11762.3281,64.7821,1.9646,50.0827,0
991,10916.7662,11763.3584,64.7874,1.9645,50.1302,0
992,10916.3463,11764.3891,64.7876,1.9647,50.1316,0
993,10915.9260,11765.4202,64.7841,1.9648,50.1406,0
994,10915.5050,11766.4515,64.7794,1.9645,50.1233,0
995,10915.0837,11767.4832,64.7792,1.9641,50.1665,0
996,10914.6625,11768.5153,64.7882,1.9641,50.1773,0
997,10914.2420,11769.5484,64.8029,1.9641,50.2341,0
998,10913.8215,11770.5823,64.8174,1.9642,50.2605,0
999,10913.4004,11771.6173,64.8245,1.9641,50.2904,0
1000,10912.9792,11772.6532,64.8204,1.9641,50.3561,0
1001,10912.5571,11773.6898,64.8046,1.9640,50.3903,0
1002,10912.1346,11774.7273,64.7864,1.9640,50.4488,0
1003,10911.7114,11775.7649,64.7803,1.9636,50.4715,0
1004,10911.2892,11776.8036,64.7858,1.9635,50.4774,0
1005,10910.8665,11777.8435,64.7958,1.9636,50.5482,0
1006,10910.4435,11778.8847,64.8040,1.9636,50.6100,0
1007,10910.0193,11779.9267,64.8058,1.9635,50.7212,0
1008,10909.5955,11780.9698,64.7934,1.9635,50.7472,0
1009,10909.1704,11782.0139,64.7720,1.9632,50.7931,0
1010,10908.7458,11783.0597,64.7552,1.9631,50.8461,0
1011,10908.3212,11784.1064,64.7482,1.9629,50.8772,0
1012,10907.8968,11785.1547,64.7455,1.9629,50.9319,0
1013,10907.4718,11786.2043,64.7418,1.9628,51.0245,0
1014,10907.0462,11787.2543,64.7385,1.9628,51.0312,0
1015,10906.6197,11788.3052,64.7369,1.9627,51.0817,0
1016,10906.1931,11789.3570,64.7367,1.9625,51.1394,0
1017,10905.7664,11790.4097,64.7365,1.9623,51.1806,0
1018,10905.3399,11791.4638,64.7342,1.9624,51.2486,0
1019,10904.9135,11792.5190,64.7295,1.9626,51.2467,0
1020,10904.4862,11793.5753,64.7213,1.9626,51.3243,0
1021,10904.0582,11794.6322,64.7140,1.9624,51.3652,0
1022,10903.6295,11795.6901,64.7077,1.9621,51.4198,0
1023,10903.2006,11796.7490,64.7042,1.9619,51.4995,0
1024,10902.7716,11797.8090,64.7048,1.9617,51.5285,0
1025,10902.3422,11798.8701,64.7051,1.9617,51.5692,0
1026,10901.9130,11799.9326,64.7008,1.9615,51.6184,0
1027,10901.4836,11800.9961,64.6933,1.9614,51.6410,0
1028,10901.0540,11802.0608,64.6844,1.9612,51.7207,0
1029,10900.6252,11803.1264,64.6740,1.9612,51.7438,0
1030,10900.1956,11804.1928,64.6667,1.9613,51.7825,0
1031,10899.7659,11805.2603,64.6625,1.9615,51.8567,0
1032,10899.3351,11806.3282,64.6603,1.9615,51.8802,0
1033,10898.9037,11807.3970,64.6586,1.9618,51.9142,0
1034,10898.4713,11808.4662,64.6564,1.9619,51.9707,0
1035,10898.0388,11809.5359,64.6505,1.9621,51.9527,0
1036,10897.6059,11810.6066,64.6416,1.9622,52.0340,0
1037,10897.1733,11811.6776,64.6349,1.9625,52.0335,0
1038,10896.7404,11812.7492,64.6334,1.9628,52.0556,0
1039,10896.3071,11813.8214,64.6353,1.9631,52.0902,0
1040,10895.8729,11814.8939,64.6366,1.9632,52.1164,0
1041,10895.4383,11815.9668,64.6321,1.9635,52.1404,0
1042,10895.0026,11817.0398,64.6217,1.9635,52.1584,0
1043,10894.5672,11818.1137,64.6116,1.9637,52.2175,0
1044,10894.1316,11819.1882,64.6041,1.9638,52.2348,0
1045,10893.6962,11820.2631,64.5979,1.9641,52.2380,0
1046,10893.2602,11821.3384,64.5907,1.9644,52.2863,0
1047,10892.8239,11822.4137,64.5818,1.9644,52.2539,0
1048,10892.3866,11823.4891,64.5771,1.9645,52.2875,0
1049,10891.9492,11824.5645,64.5754,1.9646,52.2928,0
1050,10891.5117,11825.6401,64.5726,1.9646,52.2966,0
1051,10891.0742,11826.7158,64.5649,1.9648,52.3104,0
1052,10890.6370,11827.7915,64.5538,1.9651,52.2824,0
1053,10890.2000,11828.8672,64.5458,1.9654,52.2826,0
1054,10889.7626,11829.9425,64.5436,1.9655,52.2757,0
1055,10889.3252,11831.0179,64.5492,1.9657,52.2825,0
1056,10888.8870,11832.0930,64.5546,1.9658,52.3128,0
1057,10888.4485,11833.1681,64.5529,1.9660,52.2910,0
1058,10888.0091,11834.2429,64.5416,1.9664,52.3066,0
1059,10887.5690,11835.3171,64.5271,1.9666,52.2792,0
1060,10887.1288,11836.3914,64.5139,1.9669,52.2811,0
1061,10886.6880,11837.4648,64.5082,1.9669,52.2352,0
1062,10886.2476,11838.5382,64.5118,1.9668,52.2511,0
1063,10885.8077,11839.6119,64.5184,1.9668,52.2598,0
1064,10885.3681,11840.6858,64.5232,1.9669,52.2699,0
1065,10884.9287,11841.7602,64.5212,1.9668,52.2880,0
1066,10884.4897,11842.8347,64.5089,1.9669,52.2696,0
1067,10884.0501,11843.9094,64.5868,1.9669,52.2915,0
1068,10883.6103,11844.9843,64.5653,1.9668,52.3356,0
1069,10883.1710,11846.0590,64.5532,1.9665,52.2947,0
1070,10882.7320,11847.1343,64.5512,1.9666,52.3156,0
1071,10882.2934,11848.2095,64.5530,1.9671,52.2813,0
1072,10881.8539,11849.2831,64.5560,1.9672,52.1999,0
1073,10881.4146,11850.3565,64.5503,1.9671,52.2075,0
1074,10880.9747,11851.4281,64.5394,1.9669,52.1537,0
1075,10880.5357,11852.4996,64.5197,1.9671,52.1331,0
1076,10880.0970,11853.5707,64.4981,1.9671,52.1254,0
1077,10879.6586,11854.6417,64.4754,1.9673,52.0939,0
1078,10879.2199,11855.7124,64.4515,1.9673,52.0545,0
1079,10878.7814,11856.7835,64.4235,1.9673,52.1456,0
1080,10878.3428,11857.8545,64.3918,1.9671,52.1425,0
1081,10877.9049,11858.9261,64.3645,1.9671,52.1329,0
1082,10877.4669,11859.9977,64.3483,1.9670,52.1415,0
1083,10877.0289,11861.0698,64.3351,1.9670,52.1397,0
1084,10876.5907,11862.1419,64.3207,1.9670,52.1459,0
1085,10876.1518,11863.2139,64.3043,1.9669,52.1551,0
1086,10875.7126,11864.2859,64.2858,1.9665,52.1825,0
1087,10875.2738,11865.3586,64.2637,1.9664,52.2173,0
1088,10874.8348,11866.4317,64.2386,1.9664,52.2053,0
1089,10874.3960,11867.5055,64.2129,1.9666,52.2238,0
1090,10873.9565,11868.5795,64.1829,1.9664,52.2365,0
1091,10873.5173,11869.6540,64.1488,1.9661,52.2832,0
1092,10873.0786,11870.7291,64.1178,1.9659,52.3242,0
1093,10872.6404,11871.8047,64.0929,1.9663,52.3065,0
1094,10872.2017,11872.8805,64.0756,1.9662,52.3067,0
1095,10871.7634,11873.9568,64.0608,1.9660,52.2976,0
1096,10871.3248,11875.0333,64.0435,1.9658,52.3098,0
1097,10870.8862,11876.1101,64.0218,1.9660,52.3369,0
1098,10870.4470,11877.1865,63.9966,1.9660,52.3529,0
1099,10870.0076,11878.2627,63.9700,1.9657,52.3465,0
1100,10869.5683,11879.3384,63.9463,1.9655,52.2998,0
1101,10869.1298,11880.4143,63.9281,1.9655,52.3052,0
1102,10868.6917,11881.4899,63.9156,1.9657,52.2864,0
1103,10868.2543,11882.5652,63.9024,1.9661,52.2608,0
1104,10867.8170,11883.6393,63.8779,1.9660,52.1923,0
1105,10867.3792,11884.7128,63.8441,1.9660,52.1658,0
1106,10866.9415,11885.7856,63.8142,1.9657,52.1504,0
1107,10866.5040,11886.8580,63.7925,1.9656,52.1332,0
1108,10866.0669,11887.9298,63.7751,1.9656,52.0992,0
1109,10865.6306,11889.0014,63.7590,1.9658,52.0892,0
1110,10865.1943,11890.0722,63.7430,1.9658,52.0644,0
1111,10864.7586,11891.1426,63.7234,1.9659,52.0116,0
1112,10864.3222,11892.2121,63.7025,1.9659,51.9824,0
1113,10863.8858,11893.2809,63.6789,1.9657,51.9295,0
1114,10863.4497,11894.3493,63.6551,1.9656,51.9458,0
1115,10863.0149,11895.4173,63.6319,1.9657,51.9425,0
1116,10862.5799,11896.4843,63.6097,1.9659,51.8553,0
1117,10862.1452,11897.5510,63.5849,1.9660,51.8176,0
1118,10861.7104,11898.6166,63.5636,1.9658,51.7788,0
1119,10861.2756,11899.6814,63.5486,1.9657,51.7514,0
1120,10860.8418,11900.7458,63.5397,1.9656,51.7181,0
1121,10860.4082,11901.8094,63.5295,1.9659,51.7068,0
1122,10859.9749,11902.8723,63.5122,1.9659,51.6413,0
1123,10859.5415,11903.9344,63.4879,1.9658,51.6033,0
1124,10859.1082,11904.9959,63.4612,1.9656,51.6138,0
1125,10858.6754,11906.0567,63.4390,1.9656,51.5582,0
1126,10858.2428,11907.1175,63.4200,1.9656,51.5666,0
1127,10857.8108,11908.1781,63.4047,1.9657,51.5322,0
1128,10857.3787,11909.2389,63.3866,1.9656,51.5361,0
1129,10856.9468,11910.2994,63.3617,1.9654,51.5041,0
1130,10856.5153,11911.3595,63.3288,1.9654,51.4819,0
1131,10856.0841,11912.4194,63.2916,1.9654,51.4750,0
1132,10855.6528,11913.4786,63.2608,1.9652,51.4960,0
1133,10855.2214,11914.5376,63.2414,1.9652,51.4637,0
1134,10854.7897,11915.5954,63.2308,1.9650,51.3947,0
1135,10854.3587,11916.6535,63.2194,1.9647,51.3930,0
1136,10853.9277,11917.7109,63.2039,1.9646,51.3711,0
1137,10853.4974,11918.7681,63.1831,1.9648,51.3672,0
1138,10853.0679,11919.8247,63.1554,1.9648,51.2916,0
1139,10852.6383,11920.8812,63.1260,1.9648,51.3016,0
1140,10852.2089,11921.9371,63.1007,1.9648,51.2778,0
1141,10851.7796,11922.9927,63.0774,1.9647,51.2771,0
1142,10851.3507,11924.0479,63.0535,1.9648,51.2554,0
1143,10850.9217,11925.1024,63.0285,1.9648,51.2235,0
1144,10850.4936,11926.1564,63.0020,1.9649,51.1399,0
1145,10850.0655,11927.2101,62.9766,1.9648,51.1646,0
1146,10849.6380,11928.2627,62.9545,1.9649,51.1113,0
1147,10849.2106,11929.3147,62.9344,1.9647,51.0898,0
1148,10848.7839,11930.3659,62.9164,1.9647,51.0502,0
1149,10848.3571,11931.4160,62.8964,1.9647,51.0006,0
1150,10847.9304,11932.4651,62.8729,1.9647,50.9642,0
1151,10847.5043,11933.5129,62.8464,1.9645,50.8466,0
1152,10847.0782,11934.5594,62.8214,1.9644,50.8432,0
1153,10846.6527,11935.6046,62.8023,1.9645,50.8002,0
1154,10846.2282,11936.6489,62.7880,1.9644,50.7017,0
1155,10845.8042,11937.6918,62.7800,1.9645,50.6415,0
1156,10845.3810,11938.7340,62.7698,1.9645,50.6077,0
1157,10844.9580,11939.7751,62.7515,1.9646,50.5539,0
1158,10844.5348,11940.8145,62.7303,1.9646,50.4864,0
1159,10844.1117,11941.8528,62.7039,1.9645,50.4169,0
1160,10843.6887,11942.8901,62.6760,1.9643,50.3927,0
1161,10843.2661,11943.9262,62.6522,1.9643,50.3423,0
1162,10842.8445,11944.9614,62.6330,1.9645,50.2994,0
1163,10842.4242,11945.9959,62.6150,1.9645,50.2377,0
1164,10842.0039,11947.0291,62.5983,1.9644,50.1847,0
1165,10841.5846,11948.0614,62.5837,1.9645,50.1344,0
1166,10841.1662,11949.0927,62.5688,1.9646,50.0504,0
1167,10840.7481,11950.1229,62.5495,1.9646,50.0412,0
1168,10840.3301,11951.1517,62.5256,1.9644,49.9439,0
1169,10839.9125,11952.1795,62.5014,1.9641,49.8805,0
1170,10839.4951,11953.2061,62.4814,1.9642,49.8579,0
1171,10839.0783,11954.2316,62.4632,1.9643,49.7874,0
1172,10838.6615,11955.2559,62.4488,1.9641,49.7709,0
1173,10838.2454,11956.2790,62.4363,1.9639,49.6967,0
1174,10837.8300,11957.3014,62.4204,1.9639,49.6488,0
1175,10837.4159,11958.3232,62.3988,1.9639,49.5692,0
1176,10837.0023,11959.3436,62.3764,1.9640,49.5252,0
1177,10836.5888,11960.3630,62.3517,1.9641,49.5137,0
1178,10836.1753,11961.3808,62.3251,1.9640,49.3943,0
1179,10835.7628,11962.3981,62.3046,1.9638,49.3386,0
1180,10835.3510,11963.4142,62.2906,1.9637,49.3066,0
1181,10834.9402,11964.4292,62.2784,1.9638,49.2374,0
1182,10834.5299,11965.4432,62.2657,1.9636,49.2078,0
1183,10834.1198,11966.4558,62.2535,1.9635,49.1488,0
1184,10833.7095,11967.4673,62.2406,1.9634,49.1057,0
1185,10833.2996,11968.4778,62.2221,1.9634,49.0507,0
1186,10832.8898,11969.4872,62.1971,1.9632,49.0168,0
1187,10832.4814,11970.4959,62.1688,1.9630,48.9686,0
1188,10832.0734,11971.5030,62.1415,1.9629,48.8271,0
1189,10831.6676,11972.5079,62.1202,1.9629,48.6655,0
1190,10831.2635,11973.5084,62.1039,1.9624,48.4250,0
1191,10830.8612,11974.5030,62.0963,1.9616,48.1162,0
1192,10830.4628,11975.4914,62.0920,1.9607,47.7559,0
1193,10830.0678,11976.4736,62.0864,1.9598,47.5097,0
1194,10829.6769,11977.4494,62.0757,1.9592,47.1515,0
1195,10829.2894,11978.4189,62.0609,1.9584,46.7810,0
1196,10828.9055,11979.3825,62.0437,1.9574,46.4895,0
1197,10828.5250,11980.3399,62.0231,1.9562,46.2083,0
1198,10828.1482,11981.2917,61.9996,1.9550,45.9536,0
1199,10827.7750,11982.2369,61.9781,1.9536,45.6032,0
1200,10827.4055,11983.1756,61.9615,1.9521,45.2584,0
1201,10827.0405,11984.1080,61.9447,1.9500,44.8779,0
1202,10826.5914,11985.2636,61.9269,1.9471,44.4322,0
1203,10826.1505,11986.4076,61.9133,1.9439,43.8752,0
1204,10825.7184,11987.5398,61.9005,1.9401,43.3994,0
1205,10825.2957,11988.6602,61.8810,1.9358,42.8871,0
1206,10824.8826,11989.7688,61.8612,1.9312,42.3670,0
1207,10824.4801,11990.8661,61.8438,1.9262,41.8415,0
1208,10824.0887,11991.9517,61.8284,1.9208,41.2545,0
1209,10823.7079,11993.0255,61.8095,1.9151,40.7124,0
1210,10823.3377,11994.0870,61.7892,1.9089,40.2053,0
1211,10822.9787,11995.1363,61.7655,1.9019,39.6431,0
1212,10822.6315,11996.1728,61.7519,1.8943,39.0962,0
1213,10822.2973,11997.1965,61.7455,1.8865,38.5018,0
1214,10821.9762,11998.2069,61.7345,1.8782,37.8988,0
1215,10821.6691,11999.2023,61.7122,1.8693,37.1561,0
1216,10821.3772,12000.1814,61.6915,1.8600,36.4381,0
1217,10821.1008,12001.1443,61.6773,1.8501,35.7117,0
1218,10820.7882,12002.2775,61.6664,1.8376,34.8246,0
1219,10820.5000,12003.3876,61.6621,1.8254,33.9854,0
1220,10820.2321,12004.4738,61.6543,1.8128,33.1465,0
1221,10819.9842,12005.5352,61.6357,1.8002,32.2739,0
1222,10819.7557,12006.5724,61.6125,1.7874,31.4513,0
1223,10819.5451,12007.5857,61.5986,1.7736,30.6635,0
1224,10819.3529,12008.5759,61.6008,1.7602,29.9048,0
1225,10819.1536,12009.7020,61.5900,1.7451,28.9678,0
1226,10818.9787,12010.7962,61.5540,1.7304,28.0891,0
1227,10818.8221,12011.8568,61.5231,1.7171,27.1439,0
1228,10818.6889,12012.8849,61.5062,1.7060,26.2199,0
1229,10818.5726,12013.8783,61.4948,1.6944,25.3005,0
1230,10818.4508,12014.9698,61.4856,1.6819,24.2271,0
1231,10818.3501,12016.0168,61.4671,1.6722,23.1791,0
1232,10818.2658,12017.0171,61.4529,1.6627,22.1199,0
1233,10818.1839,12018.0875,61.4298,1.6530,20.9102,0
1234,10818.1200,12019.0987,61.4132,1.6449,19.7164,0
1235,10818.0572,12020.1529,61.4155,1.6376,18.4405,0
1236,10817.9977,12021.2306,61.4015,1.6309,17.0853,0
1237,10817.9540,12022.3156,61.3905,1.6264,15.7280,0
1238,10817.9074,12023.3196,61.3729,1.6219,14.5929,0
1239,10817.8685,12024.3213,61.3732,1.6187,13.3406,0
1240,10817.8343,12025.3694,61.3551,1.6170,12.0397,0
1241,10817.7968,12026.3711,61.3177,1.6140,10.7087,0
1242,10817.7594,12027.4163,61.3092,1.6115,9.2875,0
1243,10817.7226,12028.4427,61.3006,1.6096,7.6330,0
1244,10817.6925,12029.4503,61.2878,1.6073,5.5675,0
1245,10817.6456,12030.4588,61.2658,1.6044,3.7169,0
1246,10817.5893,12031.4669,61.2433,1.6014,2.7502,0
1247,10817.5206,12032.4661,61.2265,1.5991,1.3898,0
